bins,aff
8,0.0
9,0.0
9,0.0
10,0.0
9,0.0
9,0.0
9,0.0
10,0.0
10,0.0
10,0.0
10,0.0
9,0.0
10,0.0
10,0.0
8,0.0
9,0.0
10,0.0
9,0.0
7,0.0
9,0.0
10,0.0
10,0.0
10,0.0
8,0.0
9,0.0
9,0.0
10,0.0
10,0.0
10,0.0
7,0.0
6,0.0
10,0.0
10,0.0
8,0.0
10,0.0
7,0.0
9,0.0
10,0.0
6,0.0
6,0.0
9,0.0
10,0.0
10,0.0
9,0.0
10,0.0
8,0.0
9,0.0
10,0.0
10,0.0
10,0.0
10,0.0
10,0.0
10,0.0
6,0.0
10,0.0
8,0.0
10,0.0
9,0.0
9,0.0
9,0.0
9,0.0
10,0.0
10,0.0
10,0.0
9,0.0
8,0.0
9,0.0
9,0.0
9,0.0
9,0.0
10,0.0
8,0.0
8,0.0
10,0.0
8,0.0
10,0.0
6,0.0
9,0.0
7,0.0
9,0.0
9,0.0
7,0.0
9,0.0
10,0.0
10,0.0
10,0.0
8,0.0
10,0.0
10,0.0
10,0.0
7,0.0
10,0.0
7,0.0
10,0.0
9,0.0
9,0.0
7,0.0
10,0.0
9,0.0
6,0.0
10,0.0
10,0.0
9,0.0
10,0.0
10,0.0
9,0.0
10,0.0
10,0.0
9,0.0
10,0.0
9,0.0
6,0.0
10,0.0
8,0.0
8,0.0
9,0.0
9,0.0
6,0.0
9,0.0
10,0.0
10,0.0
10,0.0
10,0.0
10,0.0
9,0.0
7,0.0
7,0.0
10,0.0
10,0.0
10,0.0
9,0.0
8,0.0
10,0.0
10,0.0
10,0.0
9,0.0
8,0.0
9,0.0
9,0.0
6,0.0
10,0.0
10,0.0
9,0.0
9,0.0
9,0.0
10,0.0
10,0.0
10,0.0
10,0.0
7,0.0
9,0.0
10,0.0
10,0.0
8,0.0
10,0.0
7,0.0
9,0.0
10,0.0
7,0.0
9,0.0
9,0.0
7,0.0
9,0.0
10,0.0
10,0.0
8,0.0
8,0.0
9,0.0
10,0.0
8,0.0
8,0.0
10,0.0
9,0.0
6,0.0
9,0.0
10,0.0
10,0.0
10,0.0
10,0.0
10,0.0
7,0.0
9,0.0
9,0.0
7,0.0
10,0.0
9,0.0
10,0.0
10,0.0
9,0.0
10,0.0
9,0.0
9,0.0
10,0.0
10,0.0
8,0.0
10,0.0
9,0.0
10,0.0
10,0.0
8,0.0
6,0.0
9,0.0
9,0.0
10,0.0
7,0.0
10,0.0
9,0.0
10,0.0
9,0.0
10,0.0
9,0.0
10,0.0
7,0.0
9,0.0
6,0.0
8,0.0
5,0.0
9,0.0
8,0.0
7,0.0
9,0.0
10,0.0
10,0.0
9,0.0
9,0.0
8,0.0
7,0.0
8,0.0
10,0.0
10,0.0
10,0.0
10,0.0
10,0.0
10,0.0
9,0.0
10,0.0
10,0.0
8,0.0
8,0.0
10,0.0
8,0.0
10,0.0
9,0.0
10,0.0
9,0.0
9,0.0
10,0.0
7,0.0
6,0.0
9,0.0
10,0.0
7,0.0
8,0.0
10,0.0
10,0.0
8,0.0
10,0.0
7,0.0
10,0.0
10,0.0
10,0.0
10,0.0
10,0.0
10,0.0
10,0.0
9,0.0
10,0.0
9,0.0
10,0.0
7,0.0
8,0.0
10,0.0
9,0.0
10,0.0
10,0.0
9,0.0
10,0.0
10,0.0
6,0.0
6,0.0
10,0.0
8,0.0
10,0.0
10,0.0
9,0.0
10,0.0
9,0.0
10,0.0
7,0.0
10,0.0
8,0.0
10,0.0
8,0.0
7,0.0
10,0.0
9,0.0
10,0.0
9,0.0
10,0.0
10,0.0
6,0.0
7,0.0
10,0.0
10,0.0
10,0.0
10,0.0
10,0.0
9,0.0
6,0.0
7,0.0
7,0.0
9,0.0
9,0.0
9,0.0
6,0.0
7,0.0
9,0.0
9,0.0
10,0.0
4,0.0
10,0.0
9,0.0
10,0.0
10,0.0
9,0.0
8,0.0
10,0.0
10,0.0
9,0.0
10,0.0
10,0.0
9,0.0
9,0.0
10,0.0
9,0.0
10,0.0
9,0.0
10,0.0
10,0.0
10,0.0
7,0.0
9,0.0
10,0.0
8,0.0
9,0.0
9,0.0
7,0.0
10,0.0
10,0.0
7,0.0
10,0.0
9,0.0
10,0.0
8,0.0
7,0.0
10,0.0
10,0.0
8,0.0
10,0.0
9,0.0
10,0.0
10,0.0
9,0.0
10,0.0
10,0.0
10,0.0
10,0.0
9,0.0
10,0.0
10,0.0
9,0.0
10,0.0
8,0.0
10,0.0
9,0.0
9,0.0
5,0.0
7,0.0
10,0.0
7,0.0
10,0.0
10,0.0
10,0.0
10,0.0
9,0.0
9,0.0
9,0.0
8,0.0
9,0.0
10,0.0
9,0.0
10,0.0
10,0.0
8,0.0
10,0.0
7,0.0
9,0.0
10,0.0
9,0.0
8,0.0
10,0.0
10,0.0
10,0.0
10,0.0
7,0.0
9,0.0
8,0.0
9,0.0
8,0.0
10,0.0
9,0.0
8,0.0
10,0.0
8,0.0
9,0.0
10,0.0
9,0.0
10,0.0
7,0.0
8,0.0
9,0.0
9,0.0
7,0.0
10,0.0
8,0.0
9,0.0
9,0.0
10,0.0
9,0.0
10,0.0
10,0.0
10,0.0
7,0.0
8,0.0
10,0.0
9,0.0
6,0.0
9,0.0
9,0.0
10,0.0
9,0.0
9,0.0
9,0.0
10,0.0
9,0.0
8,0.0
9,0.0
9,0.0
10,0.0
9,0.0
10,0.0
10,0.0
7,0.0
9,0.0
9,0.0
9,0.0
10,0.0
10,0.0
5,0.0
9,0.0
10,0.0
9,0.0
10,0.0
10,0.0
10,0.0
8,0.0
9,0.0
6,0.0
10,0.0
9,0.0
9,0.0
8,0.0
8,0.0
10,0.0
6,0.0
9,0.0
9,0.0
8,0.0
8,0.0
10,0.0
10,0.0
9,0.0
9,0.0
7,0.0
10,0.0
7,0.0
9,0.0
8,0.0
10,0.0
10,0.0
7,0.0
7,0.0
7,0.0
8,0.0
10,0.0
10,0.0
7,0.0
10,0.0
9,0.0
9,0.0
9,0.0
8,0.0
10,0.0
10,0.0
10,0.0
7,0.0
10,0.0
9,0.0
5,0.0
10,0.0
7,0.0
9,0.0
9,0.0
9,0.0
10,0.0
10,0.0
9,0.0
6,0.0
9,0.0
10,0.0
9,0.0
10,0.0
9,0.0
8,0.0
8,0.0
9,0.0
7,0.0
9,0.0
9,0.0
10,0.0
10,0.0
10,0.0
10,0.0
9,0.0
10,0.0
10,0.0
10,0.0
10,0.0
9,0.0
9,0.0
9,0.0
9,0.0
8,0.0
9,0.0
7,0.0
9,0.0
6,0.0
7,0.0
7,0.0
10,0.0
9,0.0
9,0.0
7,0.0
10,0.0
9,0.0
10,0.0
10,0.0
9,0.0
8,0.0
10,0.0
7,0.0
10,0.0
7,0.0
9,0.0
9,0.0
7,0.0
10,0.0
10,0.0
10,0.0
8,0.0
10,0.0
10,0.0
9,0.0
10,0.0
9,0.0
10,0.0
10,0.0
10,0.0
10,0.0
9,0.0
10,0.0
8,0.0
9,0.0
10,0.0
9,0.0
10,0.0
6,0.0
10,0.0
9,0.0
10,0.0
9,0.0
8,0.0
10,0.0
9,0.0
10,0.0
10,0.0
10,0.0
10,0.0
10,0.0
9,0.0
10,0.0
10,0.0
10,0.0
8,0.0
10,0.0
7,0.0
10,0.0
9,0.0
9,0.0
7,0.0
9,0.0
10,0.0
7,0.0
10,0.0
9,0.0
9,0.0
9,0.0
8,0.0
10,0.0
9,0.0
10,0.0
10,0.0
10,0.0
10,0.0
10,0.0
10,0.0
9,0.0
10,0.0
9,0.0
5,0.0
8,0.0
9,0.0
9,0.0
10,0.0
10,0.0
10,0.0
7,0.0
7,0.0
10,0.0
10,0.0
9,0.0
9,0.0
10,0.0
9,0.0
9,0.0
9,0.0
8,0.0
10,0.0
10,0.0
10,0.0
10,0.0
9,0.0
10,0.0
9,0.0
10,0.0
9,0.0
7,0.0
10,0.0
10,0.0
9,0.0
6,0.0
10,0.0
8,0.0
10,0.0
9,0.0
8,0.0
10,0.0
10,0.0
10,0.0
10,0.0
9,0.0
10,0.0
10,0.0
8,0.0
10,0.0
9,0.0
7,0.0
10,0.0
7,0.0
6,0.0
9,0.0
9,0.0
9,0.0
8,0.0
9,0.0
10,0.0
10,0.0
9,0.0
9,0.0
10,0.0
10,0.0
9,0.0
8,0.0
8,0.0
7,0.0
6,0.0
10,0.0
10,0.0
6,0.0
10,0.0
10,0.0
7,0.0
10,0.0
7,0.0
10,0.0
10,0.0
9,0.0
10,0.0
10,0.0
9,0.0
9,0.0
9,0.0
9,0.0
10,0.0
9,0.0
8,0.0
9,0.0
10,0.0
10,0.0
8,0.0
10,0.0
9,0.0
9,0.0
10,0.0
8,0.0
10,0.0
9,0.0
10,0.0
8,0.0
10,0.0
10,0.0
9,0.0
9,0.0
9,0.0
10,0.0
8,0.0
8,0.0
10,0.0
10,0.0
10,0.0
10,0.0
10,0.0
9,0.0
10,0.0
9,0.0
9,0.0
9,0.0
9,0.0
9,0.0
7,0.0
8,0.0
7,0.0
10,0.0
10,0.0
10,0.0
9,0.0
10,0.0
7,0.0
10,0.0
10,0.0
9,0.0
8,0.0
9,0.0
9,0.0
8,0.0
10,0.0
9,0.0
10,0.0
10,0.0
9,0.0
10,0.0
9,0.0
9,0.0
10,0.0
7,0.0
10,0.0
9,0.0
10,0.0
8,0.0
10,0.0
10,0.0
10,0.0
7,0.0
10,0.0
7,0.0
8,0.0
8,0.0
9,0.0
5,0.0
6,0.0
10,0.0
9,0.0
7,0.0
6,0.0
10,0.0
10,0.0
10,0.0
10,0.0
7,0.0
9,0.0
10,0.0
7,0.0
9,0.0
7,0.0
7,0.0
9,0.0
8,0.0
9,0.0
10,0.0
10,0.0
8,0.0
6,0.0
8,0.0
9,0.0
8,0.0
9,0.0
9,0.0
9,0.0
9,0.0
10,0.0
7,0.0
10,0.0
10,0.0
10,0.0
10,0.0
6,0.0
10,0.0
10,0.0
9,0.0
5,0.0
10,0.0
10,0.0
10,0.0
10,0.0
7,0.0
10,0.0
10,0.0
10,0.0
10,0.0
9,0.0
9,0.0
10,0.0
9,0.0
9,0.0
7,0.0
8,0.0
7,0.0
8,0.0
9,0.0
10,0.0
10,0.0
9,0.0
10,0.0
9,0.0
9,0.0
8,0.0
9,0.0
8,0.0
6,0.0
10,0.0
10,0.0
9,0.0
10,0.0
7,0.0
10,0.0
9,0.0
9,0.0
7,0.0
10,0.0
10,0.0
7,0.0
9,0.0
10,0.0
10,0.0
10,0.0
7,0.0
10,0.0
9,0.0
6,0.0
9,0.0
10,0.0
9,0.0
9,0.0
9,0.0
9,0.0
9,0.0
9,0.0
8,0.0
9,0.0
10,0.0
8,0.0
10,0.0
9,0.0
9,0.0
10,0.0
10,0.0
9,0.0
10,0.0
8,0.0
10,0.0
8,0.0
10,0.0
7,0.0
10,0.0
6,0.0
9,0.0
10,0.0
10,0.0
10,0.0
10,0.0
10,0.0
9,0.0
10,0.0
10,0.0
9,0.0
9,0.0
9,0.0
10,0.0
10,0.0
10,0.0
9,0.0
8,0.0
6,0.0
6,0.0
9,0.0
6,0.0
6,0.0
9,0.0
10,0.0
7,0.0
9,0.0
8,0.0
10,0.0
10,0.0
9,0.0
9,0.0
10,0.0
10,0.0
10,0.0
7,0.0
6,0.0
9,0.0
10,0.0
9,0.0
10,0.0
10,0.0
7,0.0
10,0.0
10,0.0
7,0.0
10,0.0
9,0.0
10,0.0
9,0.0
9,0.0
10,0.0
8,0.0
9,0.0
6,0.0
9,0.0
9,0.0
5,0.0
10,0.0
10,0.0
9,0.0
10,0.0
8,0.0
9,0.0
8,0.0
9,0.0
9,0.0
9,0.0
10,0.0
8,0.0
9,0.0
7,0.0
10,0.0
10,0.0
9,0.0
10,0.0
9,0.0
8,0.0
9,0.0
10,0.0
6,0.0
9,0.0
10,0.0
10,0.0
10,0.0
10,0.0
10,0.0
8,0.0
9,0.0
10,0.0
8,0.0
9,0.0
10,0.0
10,0.0
8,0.0
7,0.0
9,0.0
9,0.0
10,0.0
9,0.0
8,0.0
10,0.0
10,0.0
9,0.0
7,0.0
8,0.0
8,0.0
10,0.0
8,0.0
10,0.0
10,0.0
8,0.0
10,0.0
8,0.0
10,0.0
10,0.0
9,0.0
10,0.0
7,0.0
10,0.0
10,0.0
9,0.0
7,0.0
9,0.0
10,0.0
10,0.0
5,0.0
10,0.0
8,0.0
10,0.0
7,0.0
10,0.0
6,0.0
9,0.0
10,0.0
9,0.0
10,0.0
10,0.0
9,0.0
10,0.0
10,0.0
9,0.0
10,0.0
7,0.0
7,0.0
9,0.0
9,0.0
10,0.0
8,0.0
9,0.0
9,0.0
10,0.0
10,0.0
8,0.0
9,0.0
9,0.0
10,0.0
7,0.0
9,0.0
10,0.0
8,0.0
7,0.0
10,0.0
8,0.0
10,0.0
7,0.0
10,0.0
9,0.0
9,0.0
9,0.0
10,0.0
8,0.0
10,0.0
10,0.0
9,0.0
6,0.0
9,0.0
8,0.0
10,0.0
10,0.0
10,0.0
6,0.0
7,0.0
10,0.0
9,0.0
10,0.0
8,0.0
6,0.0
7,0.0
7,0.0
9,0.0
8,0.0
9,0.0
10,0.0
6,0.0
10,0.0
9,0.0
9,0.0
9,0.0
10,0.0
10,0.0
8,0.0
5,0.0
10,0.0
6,0.0
10,0.0
10,0.0
9,0.0
9,0.0
9,0.0
10,0.0
10,0.0
10,0.0
7,0.0
9,0.0
7,0.0
9,0.0
9,0.0
10,0.0
7,0.0
7,0.0
10,0.0
7,0.0
10,0.0
10,0.0
10,0.0
9,0.0
7,0.0
7,0.0
10,0.0
10,0.0
9,0.0
8,0.0
8,0.0
10,0.0
8,0.0
9,0.0
10,0.0
10,0.0
9,0.0
10,0.0
10,0.0
10,0.0
10,0.0
7,0.0
10,0.0
8,0.0
10,0.0
8,0.0
8,0.0
10,0.0
10,0.0
8,0.0
9,0.0
10,0.0
9,0.0
9,0.0
6,0.0
5,0.0
10,0.0
10,0.0
8,0.0
7,0.0
9,0.0
10,0.0
9,0.0
10,0.0
10,0.0
10,0.0
10,0.0
7,0.0
7,0.0
9,0.0
9,0.0
9,0.0
6,0.0
10,0.0
8,0.0
7,0.0
8,0.0
10,0.0
10,0.0
10,0.0
10,0.0
7,0.0
10,0.0
8,0.0
8,0.0
9,0.0
6,0.0
10,0.0
10,0.0
9,0.0
10,0.0
10,0.0
9,0.0
10,0.0
8,0.0
7,0.0
10,0.0
7,0.0
9,0.0
10,0.0
7,0.0
5,0.0
9,0.0
8,0.0
10,0.0
9,0.0
10,0.0
9,0.0
9,0.0
8,0.0
9,0.0
10,0.0
10,0.0
10,0.0
9,0.0
10,0.0
6,0.0
9,0.0
9,0.0
9,0.0
9,0.0
10,0.0
6,0.0
7,0.0
9,0.0
10,0.0
10,0.0
7,0.0
10,0.0
7,0.0
10,0.0
6,0.0
10,0.0
10,0.0
10,0.0
10,0.0
10,0.0
9,0.0
6,0.0
8,0.0
10,0.0
10,0.0
10,0.0
7,0.0
10,0.0
9,0.0
8,0.0
5,0.0
10,0.0
9,0.0
8,0.0
10,0.0
10,0.0
10,0.0
8,0.0
10,0.0
10,0.0
8,0.0
8,0.0
10,0.0
9,0.0
9,0.0
7,0.0
10,0.0
10,0.0
8,0.0
10,0.0
9,0.0
7,0.0
8,0.0
8,0.0
9,0.0
9,0.0
9,0.0
6,0.0
10,0.0
10,0.0
8,0.0
10,0.0
10,0.0
9,0.0
8,0.0
10,0.0
7,0.0
8,0.0
9,0.0
10,0.0
10,0.0
8,0.0
9,0.0
9,0.0
9,0.0
6,0.0
10,0.0
10,0.0
9,0.0
8,0.0
10,0.0
10,0.0
10,0.0
8,0.0
10,0.0
10,0.0
9,0.0
9,0.0
9,0.0
7,0.0
10,0.0
10,0.0
8,0.0
10,0.0
9,0.0
9,0.0
10,0.0
10,0.0
10,0.0
9,0.0
10,0.0
10,0.0
10,0.0
8,0.0
8,0.0
10,0.0
8,0.0
8,0.0
9,0.0
10,0.0
9,0.0
9,0.0
8,0.0
9,0.0
8,0.0
7,0.0
10,0.0
9,0.0
9,0.0
9,0.0
7,0.0
10,0.0
9,0.0
9,0.0
10,0.0
9,0.0
9,0.0
6,0.0
9,0.0
10,0.0
9,0.0
9,0.0
10,0.0
10,0.0
7,0.0
9,0.0
10,0.0
10,0.0
10,0.0
10,0.0
10,0.0
10,0.0
9,0.0
9,0.0
9,0.0
10,0.0
6,0.0
10,0.0
8,0.0
10,0.0
10,0.0
8,0.0
6,0.0
10,0.0
8,0.0
10,0.0
10,0.0
9,0.0
9,0.0
10,0.0
9,0.0
10,0.0
7,0.0
10,0.0
5,0.0
9,0.0
9,0.0
10,0.0
9,0.0
7,0.0
9,0.0
10,0.0
7,0.0
10,0.0
10,0.0
7,0.0
9,0.0
10,0.0
9,0.0
8,0.0
10,0.0
9,0.0
10,0.0
10,0.0
10,0.0
9,0.0
9,0.0
7,0.0
9,0.0
9,0.0
10,0.0
10,0.0
9,0.0
10,0.0
10,0.0
7,0.0
9,0.0
10,0.0
8,0.0
9,0.0
8,0.0
10,0.0
8,0.0
9,0.0
9,0.0
9,0.0
5,0.0
9,0.0
9,0.0
9,0.0
10,0.0
8,0.0
9,0.0
8,0.0
10,0.0
10,0.0
10,0.0
7,0.0
10,0.0
8,0.0
9,0.0
10,0.0
9,0.0
9,0.0
8,0.0
10,0.0
9,0.0
10,0.0
7,0.0
9,0.0
10,0.0
6,0.0
10,0.0
10,0.0
8,0.0
10,0.0
7,0.0
9,0.0
10,0.0
10,0.0
9,0.0
9,0.0
8,0.0
8,0.0
9,0.0
10,0.0
10,0.0
9,0.0
10,0.0
9,0.0
9,0.0
8,0.0
9,0.0
10,0.0
6,0.0
10,0.0
10,0.0
9,0.0
7,0.0
9,0.0
10,0.0
10,0.0
9,0.0
10,0.0
9,0.0
10,0.0
10,0.0
9,0.0
10,0.0
10,0.0
10,0.0
8,0.0
8,0.0
9,0.0
10,0.0
10,0.0
10,0.0
10,0.0
10,0.0
10,0.0
8,0.0
10,0.0
9,0.0
10,0.0
9,0.0
8,0.0
6,0.0
9,0.0
8,0.0
10,0.0
10,0.0
10,0.0
8,0.0
10,0.0
7,0.0
10,0.0
10,0.0
10,0.0
9,0.0
9,0.0
8,0.0
7,0.0
9,0.0
8,0.0
9,0.0
10,0.0
10,0.0
8,0.0
10,0.0
10,0.0
5,0.0
9,0.0
8,0.0
6,0.0
10,0.0
10,0.0
10,0.0
10,0.0
9,0.0
9,0.0
9,0.0
9,0.0
10,0.0
9,0.0
9,0.0
9,0.0
8,0.0
9,0.0
7,0.0
9,0.0
9,0.0
10,0.0
9,0.0
9,0.0
10,0.0
9,0.0
9,0.0
10,0.0
10,0.0
9,0.0
9,0.0
7,0.0
10,0.0
9,0.0
9,0.0
9,0.0
9,0.0
10,0.0
9,0.0
5,0.0
8,0.0
8,0.0
7,0.0
10,0.0
9,0.0
8,0.0
10,0.0
10,0.0
7,0.0
10,0.0
10,0.0
9,0.0
10,0.0
10,0.0
10,0.0
10,0.0
7,0.0
7,0.0
7,0.0
7,0.0
7,0.0
10,0.0
10,0.0
9,0.0
9,0.0
7,0.0
10,0.0
8,0.0
9,0.0
10,0.0
8,0.0
9,0.0
9,0.0
10,0.0
7,0.0
9,0.0
10,0.0
6,0.0
8,0.0
8,0.0
10,0.0
9,0.0
10,0.0
10,0.0
8,0.0
10,0.0
9,0.0
10,0.0
10,0.0
10,0.0
9,0.0
10,0.0
10,0.0
9,0.0
10,0.0
10,0.0
10,0.0
8,0.0
10,0.0
10,0.0
10,0.0
8,0.0
9,0.0
8,0.0
10,0.0
9,0.0
7,0.0
9,0.0
9,0.0
10,0.0
10,0.0
6,0.0
10,0.0
10,0.0
10,0.0
10,0.0
10,0.0
10,0.0
9,0.0
9,0.0
6,0.0
8,0.0
10,0.0
10,0.0
8,0.0
8,0.0
9,0.0
10,0.0
9,0.0
10,0.0
10,0.0
9,0.0
9,0.0
10,0.0
10,0.0
9,0.0
9,0.0
10,0.0
10,0.0
8,0.0
10,0.0
8,0.0
8,0.0
9,0.0
10,0.0
9,0.0
6,0.0
10,0.0
10,0.0
10,0.0
7,0.0
9,0.0
8,0.0
10,0.0
10,0.0
10,0.0
9,0.0
10,0.0
7,0.0
8,0.0
9,0.0
8,0.0
7,0.0
8,0.0
10,0.0
10,0.0
9,0.0
10,0.0
10,0.0
10,0.0
8,0.0
8,0.0
8,0.0
8,0.0
7,0.0
7,0.0
9,0.0
10,0.0
8,0.0
9,0.0
10,0.0
10,0.0
9,0.0
9,0.0
8,0.0
9,0.0
9,0.0
10,0.0
7,0.0
10,0.0
10,0.0
10,0.0
9,0.0
7,0.0
10,0.0
9,0.0
10,0.0
10,0.0
10,0.0
10,0.0
9,0.0
7,0.0
9,0.0
8,0.0
7,0.0
10,0.0
10,0.0
8,0.0
10,0.0
9,0.0
10,0.0
10,0.0
9,0.0
9,0.0
9,0.0
10,0.0
10,0.0
9,0.0
10,0.0
9,0.0
10,0.0
10,0.0
8,0.0
10,0.0
9,0.0
9,0.0
9,0.0
7,0.0
9,0.0
9,0.0
8,0.0
8,0.0
10,0.0
8,0.0
10,0.0
10,0.0
9,0.0
7,0.0
10,0.0
10,0.0
10,0.0
10,0.0
9,0.0
10,0.0
10,0.0
8,0.0
10,0.0
10,0.0
10,0.0
10,0.0
8,0.0
8,0.0
9,0.0
9,0.0
9,0.0
9,0.0
10,0.0
10,0.0
8,0.0
9,0.0
10,0.0
10,0.0
9,0.0
8,0.0
8,0.0
10,0.0
9,0.0
10,0.0
7,0.0
10,0.0
9,0.0
9,0.0
6,0.0
9,0.0
8,0.0
9,0.0
10,0.0
10,0.0
7,0.0
10,0.0
10,0.0
9,0.0
10,0.0
8,0.0
10,0.0
10,0.0
7,0.0
7,0.0
10,0.0
10,0.0
8,0.0
8,0.0
10,0.0
10,0.0
9,0.0
9,0.0
8,0.0
9,0.0
10,0.0
9,0.0
10,0.0
8,0.0
10,0.0
10,0.0
9,0.0
6,0.0
10,0.0
10,0.0
10,0.0
10,0.0
8,0.0
10,0.0
10,0.0
10,0.0
10,0.0
10,0.0
10,0.0
8,0.0
10,0.0
9,0.0
10,0.0
9,0.0
10,0.0
9,0.0
9,0.0
8,0.0
8,0.0
9,0.0
9,0.0
9,0.0
9,0.0
10,0.0
8,0.0
10,0.0
10,0.0
9,0.0
8,0.0
10,0.0
8,0.0
5,0.0
10,0.0
9,0.0
9,0.0
10,0.0
9,0.0
7,0.0
7,0.0
7,0.0
7,0.0
8,0.0
10,0.0
8,0.0
7,0.0
9,0.0
10,0.0
7,0.0
10,0.0
6,0.0
10,0.0
10,0.0
10,0.0
10,0.0
10,0.0
9,0.0
5,0.0
9,0.0
6,0.0
8,0.0
9,0.0
